short_id,short_headline,short_view_count,url,time_record,video_tag
yeseJ_WyvQg,Maomao's new little student😂😂 [The Apothecary diaries] #animeedit #viral #fyp,220K views,/shorts/yeseJ_WyvQg,2024-03-18 23:32:23.757362,[]
VmVe5NpLmmw,What else in that water 😭😭😭,7.8M views,/shorts/VmVe5NpLmmw,2024-03-18 23:32:23.757362,[]
hOD7MtMZpns,"ER Doctor REACTS to ""Satisfying"" Hair Splinter Removal",29M views,/shorts/hOD7MtMZpns,2024-03-18 23:32:23.757362,[]
SMHdXNxIUrQ,Kai Cenat Though He Got Called The N Word😂,5.6M views,/shorts/SMHdXNxIUrQ,2024-03-18 23:32:23.757362,[]
kIBs7cS12HY,"New animated story video for Milunka Savić, a.k.a ""Lady of the Dark"" ! #shorts",129K views,/shorts/kIBs7cS12HY,2024-03-18 23:32:23.757362,"['sabaton', 'сабатон', 'heavy metal', 'metal', 'lady of the dark', 'milunka savic', 'milunka savic sabaton', 'milunka savic heroine of the great war', 'sabaton lady of the dark', 'sabaton lady of the dark history']"
6B2j3osJ0Kk,Toph Thinks She Gets Saved By Sokka Reaction,278K views,/shorts/6B2j3osJ0Kk,2024-03-18 23:32:23.757362,"['avatar season 2 reaction', 'Atla 2x10 reaction', 'avatar the last airbender 2x9 reaction', 'avatar the last airbender', 'zuko', 'katara', 'aang', 'Toph', 'toph vs Aang', 'toph earthbending', 'Aang Vs toph', 'toph vs earthbenders', 'Toph and Sokka', 'Sokka and Toph', 'Sokka saves Toph']"
WxY5-I5hZ_8,STARDENBURDENHARDENBART day11 Cat Calling in different languages (German always works),491K views,/shorts/WxY5-I5hZ_8,2024-03-18 23:32:23.757362,"['cat', 'cats', 'languages', 'STARDENBURDENHARDENBART', 'Cat Calling', 'German always works', 'humor', 'meme', 'tik tok', 'kitty']"
WA-p-vUd5Uw,Ngerasa bersalah 😭,503K views,/shorts/WA-p-vUd5Uw,2024-03-18 23:32:23.757362,[]
Knz9fgVl6HI,My guy STARK woke up in pure DISBELIEF 💀 (Sousou no Frieren),275K views,/shorts/Knz9fgVl6HI,2024-03-18 23:32:23.757362,"['HARISSM', 'Sousou no frieren', 'sousou no frieren episode 11', 'sousou no frieren episode 10', 'sousou no frieren episode 1 reaction', 'sousou no frieren episode 11 reaction', 'sousou no frieren episode 9 reaction', 'sousou no frieren ep 11 reaction', 'sousou no frieren reaction', ""frieren: beyond journey's end"", ""frieren: beyond journey's end reaction"", 'sousou no frieren harissm', 'frieren', 'fern', 'frieren fern stark', 'stark fern', 'frieren aura', 'frieren kraft', 'stark fern kraft', 'stark kraft']"
gjsWMIHAJjg,可以請您放手嗎😊離していただけませんか？Will you let me go?#藥師少女的獨語#TheApothecaryDiaries#薬屋のひとりごと #cosplay #shorts,2.6M views,/shorts/gjsWMIHAJjg,2024-03-18 23:32:23.757362,[]
WO3gem9iNEg,Memes from the Black Market!,5.5M views,/shorts/WO3gem9iNEg,2024-03-18 23:32:23.757362,[]
5JyijwAIWsk,Professional Motion Capture Actor,40M views,/shorts/5JyijwAIWsk,2024-03-18 23:32:23.757362,[]
