short_id,short_headline,short_view_count,url,time_record,video_tag
Du_PKRdB50Y,She did NOT hesitate giving her number 💀 (Jujutsu Kaisen Season 2),2.4M views,/shorts/Du_PKRdB50Y,2024-03-18 23:32:23.757362,"['HARISSM', 'anime reaction', 'anime mashup', 'Jujutsu Kaisen', 'Jujutsu Kaisen Season 2 Episode 2', 'Jujutsu Kaisen Season 2 reaction', 'Jujutsu Kaisen season 2 episode 2 reaction', 'Jujutsu Kaisen season 2 ep 2 reaction', 'Jujutsu Kaisen gojo geto', 'Jujutsu Kaisen fushiguro dad', 'Jujutsu Kaisen episode 2', 'Jujutsu Kaisen Harissm', 'Jujutsu Kaisen reaction mashup', 'Jujutsu kaisen harissm reaction', 'itadori yuuji', 'fushiguro megumi', 'gojou satoru', 'jujutsu kaisen end', 'fushiguro touji', 'getou suguru']"
SMHdXNxIUrQ,Kai Cenat Though He Got Called The N Word😂,5.5M views,/shorts/SMHdXNxIUrQ,2024-03-18 23:32:23.757362,[]
CsEETrzfpEM,"𝙆𝙤𝙗𝙤 𝙒𝙤𝙠𝙚 𝙐𝙥 𝘼𝙣𝙙 𝘾𝙝𝙤𝙨𝙚 𝙑𝙞𝙤𝙡𝙚𝙣𝙘𝙚 (𝘼𝙜𝙖𝙞𝙣𝙨𝙩 𝘼𝙡𝙩𝙖𝙧𝙚, 𝙎𝙥𝙚𝙘𝙞𝙛𝙞𝙘𝙖𝙡𝙡𝙮) | Hololive English Shorts",901K views,/shorts/CsEETrzfpEM,2024-03-18 23:32:23.757362,"['hololive', 'hololiveEN', 'holomyth', 'gura', 'hololive clips', 'hololive edits', 'hololive memes', 'gawr gura', 'IRyS', 'hololive english', 'holoEN', 'hololive reacts', 'virtual youtubers', 'hololive en', 'HololiveEN Clips', 'hololive en gen 2', 'holocouncil', 'kami clips', 'kami ch.', 'kami hololive', 'hololive en clips ch', 'hololive en minecraft clips', 'hololive en funny clips', 'hololive shorts', 'hololive english shorts', 'hololiveEN shorts', 'gura shorts', 'ina shorts', 'kronii shorts', 'holo en shorts', 'holo shorts', 'kami']"
6Roy8P4NkHU,Why Shylily's Model Is So Good,1.7M views,/shorts/6Roy8P4NkHU,2024-03-18 23:32:23.757362,"['Emiru', 'Emiru Twitch', 'emiru clips', 'emiru clip', 'otk emiru', 'emiru live', 'emiru twitch', 'emiru', 'emiru reacts', 'twitch emiru', 'emiru livestream', 'emiru highlights', 'emiru otk', 'emiru podcast', 'emiru highlight', 'emiru shorts', 'emiru twitch highlights', 'emiruLIVE', ""Why Shylily's Model Is So Good"", 'emiru shylily', 'shylily', 'shylily vtuber', 'vtuber', 'emiru vtuber', 'shylily vtuber model', 'shylily model', 'shylily model tracking', 'shylily model comparison']"
yeseJ_WyvQg,Maomao's new little student😂😂 [The Apothecary diaries] #animeedit #viral #fyp,218K views,/shorts/yeseJ_WyvQg,2024-03-18 23:32:23.757362,[]
WA-p-vUd5Uw,Ngerasa bersalah 😭,500K views,/shorts/WA-p-vUd5Uw,2024-03-18 23:32:23.757362,[]
Di4pA8-gBY0,Meaning of Swastika Symbol In Japan vs. The West #shorts,12M views,/shorts/Di4pA8-gBY0,2024-03-18 23:32:23.757362,"['Asian Boss', 'Asia', 'Stay Curious']"
kIBs7cS12HY,"New animated story video for Milunka Savić, a.k.a ""Lady of the Dark"" ! #shorts",129K views,/shorts/kIBs7cS12HY,2024-03-18 23:32:23.757362,"['sabaton', 'сабатон', 'heavy metal', 'metal', 'lady of the dark', 'milunka savic', 'milunka savic sabaton', 'milunka savic heroine of the great war', 'sabaton lady of the dark', 'sabaton lady of the dark history']"
1YIu8_whO30,The reason you can't buy live tuna 🤨,81M views,/shorts/1YIu8_whO30,2024-03-18 23:32:23.757362,[]
TIXpAHkgqQM,Hololive Kobo Kanaeru Realistic AI Generated,111K views,/shorts/TIXpAHkgqQM,2024-03-18 23:32:23.757362,"['kobo', 'kobo kanaeru', 'aI', 'aiart', 'Photographs', 'Lookbook', 'がうる・ぐら', 'hololive real face', 'hololive indonesia', 'hololive en', 'holoid', 'kobokers', 'ai art and music', 'kobo ai', 'hololive ai', 'hololive kobo', 'kobo clip', 'wajah asli kobo kanaeru', 'realistic ai', 'kobo hololive', 'kobo cover', 'kobo kanaeru ch', 'kobo kaneru', 'ai generated']"
Du2LFI-bkF0,when your gf walks in but you're addicted to wow,5.4M views,/shorts/Du2LFI-bkF0,2024-03-18 23:32:23.757362,[]
EufJ3-nNihw,Kenapa ya Peggy Gou betah di rumah gua?,3.4M views,/shorts/EufJ3-nNihw,2024-03-18 23:32:23.757362,['raditya dika']
