short_id,short_headline,short_view_count,url,time_record,video_tag
Du_PKRdB50Y,She did NOT hesitate giving her number 💀 (Jujutsu Kaisen Season 2),2.4M views,/shorts/Du_PKRdB50Y,2024-03-18 23:32:23.757362,"['HARISSM', 'anime reaction', 'anime mashup', 'Jujutsu Kaisen', 'Jujutsu Kaisen Season 2 Episode 2', 'Jujutsu Kaisen Season 2 reaction', 'Jujutsu Kaisen season 2 episode 2 reaction', 'Jujutsu Kaisen season 2 ep 2 reaction', 'Jujutsu Kaisen gojo geto', 'Jujutsu Kaisen fushiguro dad', 'Jujutsu Kaisen episode 2', 'Jujutsu Kaisen Harissm', 'Jujutsu Kaisen reaction mashup', 'Jujutsu kaisen harissm reaction', 'itadori yuuji', 'fushiguro megumi', 'gojou satoru', 'jujutsu kaisen end', 'fushiguro touji', 'getou suguru']"
Du2LFI-bkF0,when your gf walks in but you're addicted to wow,5.4M views,/shorts/Du2LFI-bkF0,2024-03-18 23:32:23.757362,[]
3UDZ8X5xjBo,Did you know that in Avatar: The Last Airbender 😮 #tylee,163K views,/shorts/3UDZ8X5xjBo,2024-03-18 23:32:23.757362,"['avatar the last airbender', 'avatar', 'the last airbender', 'atla', 'toph', 'aang', 'katara', 'netflix', 'avatar the last airbender netflix', 'netflix avatar the last airbender', 'ty lee', 'sokka', 'Atla', 'edit', 'avatarthelastairbender', 'comedicedit', 'memes', 'memeedit', 'funnyedit', 'jokes', 'series', 'seriesedit', 'show', 'iconic', 'netflixatla', 'nickelodeon', 'appa', 'zuko', 'momo', 'iroh', 'azula']"
SMHdXNxIUrQ,Kai Cenat Though He Got Called The N Word😂,5.6M views,/shorts/SMHdXNxIUrQ,2024-03-18 23:32:23.757362,[]
WxY5-I5hZ_8,STARDENBURDENHARDENBART day11 Cat Calling in different languages (German always works),491K views,/shorts/WxY5-I5hZ_8,2024-03-18 23:32:23.757362,"['cat', 'cats', 'languages', 'STARDENBURDENHARDENBART', 'Cat Calling', 'German always works', 'humor', 'meme', 'tik tok', 'kitty']"
4fUB8OwqfmQ,WHEN DID FERN BECOME SUCH A SAVAGE??? 😭 (Frieren Beyond Journey's End),403K views,/shorts/4fUB8OwqfmQ,2024-03-18 23:32:23.757362,"['cloudycrow', 'anime reaction', 'anime mashup', 'frieren beyond journeys end', 'freiren episode 6', 'frieren beyond journeys end reaction', 'frieren episode 6 reaction', 'frieren ep 6 reaction', 'frieren reaction', 'frieren fern', 'frieren', 'frieren reaction mashup', 'frieren cloudycrow reaction', 'cloudy crow', 'reaction']"
5JyijwAIWsk,Professional Motion Capture Actor,40M views,/shorts/5JyijwAIWsk,2024-03-18 23:32:23.757362,[]
VYYD-gL8M40,The end of a girl who imitates Loli God’s Requiem dance #Shorts,28M views,/shorts/VYYD-gL8M40,2024-03-18 23:32:23.757362,"['animation', '애니메이션', '병맛만화', '웹애니', '웃긴만화', '일상만화', '코미디', '일상', 'entertainment', '난두팔', '粛聖!! ロリ神レクイエム', '로리신 레퀴엠', '가사 모르고 들으면 좋은 노래', ""Loli God's Requiem""]"
Q_rNjwdnL24,Anya x damian #spyxfamily,3.9M views,/shorts/Q_rNjwdnL24,2024-03-18 23:32:23.757362,[]
6B2j3osJ0Kk,Toph Thinks She Gets Saved By Sokka Reaction,278K views,/shorts/6B2j3osJ0Kk,2024-03-18 23:32:23.757362,"['avatar season 2 reaction', 'Atla 2x10 reaction', 'avatar the last airbender 2x9 reaction', 'avatar the last airbender', 'zuko', 'katara', 'aang', 'Toph', 'toph vs Aang', 'toph earthbending', 'Aang Vs toph', 'toph vs earthbenders', 'Toph and Sokka', 'Sokka and Toph', 'Sokka saves Toph']"
dyWvF-p3Bu4,"Finally, it's NOT A TRAP- 💀👑 (Hell's Paradise)",16M views,/shorts/dyWvF-p3Bu4,2024-03-18 23:32:23.757362,"['HARISSM', 'hells paradise episode 5 reaction', 'hells paradise ep 5 reaction', 'hells paradise ep 5', 'hells paradise episode 5', 'hells paradise harissm', 'hells paradise reaction', 'jigokuraku reaction', 'jigokuraku episode 5', 'jigokuraku episode 5 reaction', 'jigokuraku ep 5 reaction', 'jigokuraku', 'jigokuraku harissm', 'hells paradise opening', ""hell's paradise reaction"", ""hell's paradise episode 5 reaction"", ""hell's paradise ep 5 reaction"", ""hell's paradise ep 5"", ""hell's paradise"", 'gabimaru', 'YUZURIHA']"
mITd8UHkzO4,"Frieren TROLLS her enemies, even demons feel insulted | Frieren: Beyond Journey's End",1M views,/shorts/mITd8UHkzO4,2024-03-18 23:32:23.757362,"['Sousou no Frieren', ""Frieren: Beyond Journey's End""]"
