short_id,short_headline,short_view_count,url,time_record,video_tag
iKvKygXTssE,Frieren did NOT hold back ordering her 🔥💀 (Sousou no Frieren),180K views,/shorts/iKvKygXTssE,2024-03-18 23:32:23.757362,"['HARISSM', 'Sousou no frieren', 'sousou no frieren episode 1', 'sousou no frieren episode 10', 'sousou no frieren episode 9', 'sousou no frieren episode 1 reaction', 'sousou no frieren episode 10 reaction', 'sousou no frieren episode 9 reaction', 'sousou no frieren ep 10 reaction', 'sousou no frieren reaction', ""frieren: beyond journey's end"", ""frieren: beyond journey's end reaction"", 'sousou no frieren harissm', 'frieren', 'fern', 'frieren fern stark', 'stark fern']"
FnBANKqlr4k,A couple adopted a blind tiger that grew up to possess. #shortvideo #Tiger #Blindness #shortsHealing,2.4M views,/shorts/FnBANKqlr4k,2024-03-18 23:32:23.757362,[]
PIVFzg7iCnY,[#holoID03] Kobo Kanaeru - At Your Service! [hololive Indonesia 3rd Gen Debut Teaser],956K views,/shorts/PIVFzg7iCnY,2024-03-18 23:32:23.757362,"['holoID', 'holoID03', 'hololive', 'hololive ID', 'hololive Indonesia', 'ホロライブ', 'ホロライブインドネシア', 'ホロライブID', 'ホロID', 'Debut', 'VTuber', 'Virtual YouTuber', 'Kobo Kanaeru']"
SMHdXNxIUrQ,Kai Cenat Though He Got Called The N Word😂,5.6M views,/shorts/SMHdXNxIUrQ,2024-03-18 23:32:23.757362,[]
AXq3Mf0l1jk,He is falling hard for her😍❤ [Maomao and Jinshi] Apothecary diaries #animeedit #viral #fyp,2.2M views,/shorts/AXq3Mf0l1jk,2024-03-18 23:32:23.757362,[]
6B2j3osJ0Kk,Toph Thinks She Gets Saved By Sokka Reaction,276K views,/shorts/6B2j3osJ0Kk,2024-03-18 23:32:23.757362,"['avatar season 2 reaction', 'Atla 2x10 reaction', 'avatar the last airbender 2x9 reaction', 'avatar the last airbender', 'zuko', 'katara', 'aang', 'Toph', 'toph vs Aang', 'toph earthbending', 'Aang Vs toph', 'toph vs earthbenders', 'Toph and Sokka', 'Sokka and Toph', 'Sokka saves Toph']"
6Roy8P4NkHU,Why Shylily's Model Is So Good,1.7M views,/shorts/6Roy8P4NkHU,2024-03-18 23:32:23.757362,"['Emiru', 'Emiru Twitch', 'emiru clips', 'emiru clip', 'otk emiru', 'emiru live', 'emiru twitch', 'emiru', 'emiru reacts', 'twitch emiru', 'emiru livestream', 'emiru highlights', 'emiru otk', 'emiru podcast', 'emiru highlight', 'emiru shorts', 'emiru twitch highlights', 'emiruLIVE', ""Why Shylily's Model Is So Good"", 'emiru shylily', 'shylily', 'shylily vtuber', 'vtuber', 'emiru vtuber', 'shylily vtuber model', 'shylily model', 'shylily model tracking', 'shylily model comparison']"
Di4pA8-gBY0,Meaning of Swastika Symbol In Japan vs. The West #shorts,12M views,/shorts/Di4pA8-gBY0,2024-03-18 23:32:23.757362,"['Asian Boss', 'Asia', 'Stay Curious']"
5VZTk5D8PO4,"What’s your favourite lyric in our song “Uprising”? Flood the comment section, metalheads! 🤘 #shorts",780 views,/shorts/5VZTk5D8PO4,2024-03-18 23:32:23.757362,[]
TIXpAHkgqQM,Hololive Kobo Kanaeru Realistic AI Generated,111K views,/shorts/TIXpAHkgqQM,2024-03-18 23:32:23.757362,"['kobo', 'kobo kanaeru', 'aI', 'aiart', 'Photographs', 'Lookbook', 'がうる・ぐら', 'hololive real face', 'hololive indonesia', 'hololive en', 'holoid', 'kobokers', 'ai art and music', 'kobo ai', 'hololive ai', 'hololive kobo', 'kobo clip', 'wajah asli kobo kanaeru', 'realistic ai', 'kobo hololive', 'kobo cover', 'kobo kanaeru ch', 'kobo kaneru', 'ai generated']"
4fUB8OwqfmQ,WHEN DID FERN BECOME SUCH A SAVAGE??? 😭 (Frieren Beyond Journey's End),403K views,/shorts/4fUB8OwqfmQ,2024-03-18 23:32:23.757362,"['cloudycrow', 'anime reaction', 'anime mashup', 'frieren beyond journeys end', 'freiren episode 6', 'frieren beyond journeys end reaction', 'frieren episode 6 reaction', 'frieren ep 6 reaction', 'frieren reaction', 'frieren fern', 'frieren', 'frieren reaction mashup', 'frieren cloudycrow reaction', 'cloudy crow', 'reaction']"
WxY5-I5hZ_8,STARDENBURDENHARDENBART day11 Cat Calling in different languages (German always works),491K views,/shorts/WxY5-I5hZ_8,2024-03-18 23:32:23.757362,"['cat', 'cats', 'languages', 'STARDENBURDENHARDENBART', 'Cat Calling', 'German always works', 'humor', 'meme', 'tik tok', 'kitty']"
