short_id,short_headline,short_view_count,url,time_record,video_tag
eaOz3XBbXKY,This SCENE at the park is TOO ADORABLE 💀 (The Dangers In My Heart),9.4M views,/shorts/eaOz3XBbXKY,2024-03-18 23:32:23.757362,"['HARISSM', 'the dangers in my heart', 'boku no kokoro no yabai yatsu', 'the dangers in my heart reaction', 'the dangers in my heart episode 11 reaction', 'the dangers in my heart ep 11 reaction', 'dangers in my heart reaction', 'dangers in my heart ep 11 reaction', 'the dangers in my heart episode 11', 'the dangers in my heart harissm', 'boku no kokoro no yabai yatsu reaction', 'boku no kokoro no yabai yatsu episode 11', 'anna yamada', 'the dangers in my heart opening', 'the dangers in my heart ending', 'ichikawa']"
PIVFzg7iCnY,[#holoID03] Kobo Kanaeru - At Your Service! [hololive Indonesia 3rd Gen Debut Teaser],956K views,/shorts/PIVFzg7iCnY,2024-03-18 23:32:23.757362,"['holoID', 'holoID03', 'hololive', 'hololive ID', 'hololive Indonesia', 'ホロライブ', 'ホロライブインドネシア', 'ホロライブID', 'ホロID', 'Debut', 'VTuber', 'Virtual YouTuber', 'Kobo Kanaeru']"
Di4pA8-gBY0,Meaning of Swastika Symbol In Japan vs. The West #shorts,12M views,/shorts/Di4pA8-gBY0,2024-03-18 23:32:23.757362,"['Asian Boss', 'Asia', 'Stay Curious']"
AQnwDG_DQMs,Who Was The First VTuber?,815K views,/shorts/AQnwDG_DQMs,2024-03-18 23:32:23.757362,"['anime', 'manga', 'theanimeman', 'reviews', 'discussions', 'music', ""let's"", 'play', 'walkthrough', 'playthrough', 'funny', 'moments', 'epic', 'fail', 'commentary', 'live', 'reaction', 'Japan', 'Japanese', 'The Anime Man', 'thean1meman']"
6B2j3osJ0Kk,Toph Thinks She Gets Saved By Sokka Reaction,277K views,/shorts/6B2j3osJ0Kk,2024-03-18 23:32:23.757362,"['avatar season 2 reaction', 'Atla 2x10 reaction', 'avatar the last airbender 2x9 reaction', 'avatar the last airbender', 'zuko', 'katara', 'aang', 'Toph', 'toph vs Aang', 'toph earthbending', 'Aang Vs toph', 'toph vs earthbenders', 'Toph and Sokka', 'Sokka and Toph', 'Sokka saves Toph']"
hOD7MtMZpns,"ER Doctor REACTS to ""Satisfying"" Hair Splinter Removal",29M views,/shorts/hOD7MtMZpns,2024-03-18 23:32:23.757362,[]
WxY5-I5hZ_8,STARDENBURDENHARDENBART day11 Cat Calling in different languages (German always works),491K views,/shorts/WxY5-I5hZ_8,2024-03-18 23:32:23.757362,"['cat', 'cats', 'languages', 'STARDENBURDENHARDENBART', 'Cat Calling', 'German always works', 'humor', 'meme', 'tik tok', 'kitty']"
dyWvF-p3Bu4,"Finally, it's NOT A TRAP- 💀👑 (Hell's Paradise)",16M views,/shorts/dyWvF-p3Bu4,2024-03-18 23:32:23.757362,"['HARISSM', 'hells paradise episode 5 reaction', 'hells paradise ep 5 reaction', 'hells paradise ep 5', 'hells paradise episode 5', 'hells paradise harissm', 'hells paradise reaction', 'jigokuraku reaction', 'jigokuraku episode 5', 'jigokuraku episode 5 reaction', 'jigokuraku ep 5 reaction', 'jigokuraku', 'jigokuraku harissm', 'hells paradise opening', ""hell's paradise reaction"", ""hell's paradise episode 5 reaction"", ""hell's paradise ep 5 reaction"", ""hell's paradise ep 5"", ""hell's paradise"", 'gabimaru', 'YUZURIHA']"
NkeQJG7KqTc,Emiru EMBARRASSED Mizkif On His Own Stream...,3.6M views,/shorts/NkeQJG7KqTc,2024-03-18 23:32:23.757362,"['Emiru', 'Emiru Twitch', 'emiru clips', 'emiru clip', 'otk emiru', 'emiru live', 'emiru twitch', 'emiru daily dose', 'emiru', 'emiru reacts', 'twitch emiru', 'emiru highlights', 'emiru otk', 'emiru podcast', 'emiru highlight', 'emiru shorts', 'emiru twitch highlights', 'emiruLIVE', 'emiru mario', 'mizkif mario', 'emiru mario clips', 'mizkif mario clip', 'emiru mizkif mario clips', 'mizkif emiru mario clip', 'Emiru Embarrassed Mizkif On His Own Stream', 'fyp']"
2C1HWI1xAtw,Bro casually Rizzed her😂 - Horimiya missing piece #animeedit #viral #fyp,3.1M views,/shorts/2C1HWI1xAtw,2024-03-18 23:32:23.757362,[]
CsEETrzfpEM,"𝙆𝙤𝙗𝙤 𝙒𝙤𝙠𝙚 𝙐𝙥 𝘼𝙣𝙙 𝘾𝙝𝙤𝙨𝙚 𝙑𝙞𝙤𝙡𝙚𝙣𝙘𝙚 (𝘼𝙜𝙖𝙞𝙣𝙨𝙩 𝘼𝙡𝙩𝙖𝙧𝙚, 𝙎𝙥𝙚𝙘𝙞𝙛𝙞𝙘𝙖𝙡𝙡𝙮) | Hololive English Shorts",901K views,/shorts/CsEETrzfpEM,2024-03-18 23:32:23.757362,"['hololive', 'hololiveEN', 'holomyth', 'gura', 'hololive clips', 'hololive edits', 'hololive memes', 'gawr gura', 'IRyS', 'hololive english', 'holoEN', 'hololive reacts', 'virtual youtubers', 'hololive en', 'HololiveEN Clips', 'hololive en gen 2', 'holocouncil', 'kami clips', 'kami ch.', 'kami hololive', 'hololive en clips ch', 'hololive en minecraft clips', 'hololive en funny clips', 'hololive shorts', 'hololive english shorts', 'hololiveEN shorts', 'gura shorts', 'ina shorts', 'kronii shorts', 'holo en shorts', 'holo shorts', 'kami']"
rLUeQulhv6s,In Space Without A Suit 😨 (not good),12M views,/shorts/rLUeQulhv6s,2024-03-18 23:32:23.757362,[]
